gid,UF,nome,Censo,PIB,pop,classe,desemprego,pop_sanea,expec_vida,pobreza,IDH,urbaniz,dens_pop_urbana
2314,PARÁ,Portel,2010,166577.46875,48945,1,6.3,27.5370540997808,72.6,19.2,646,,
2315,PARÁ,Porto de Moz,2010,76142.9296875,28091,1,8,27.6466632211249,73.7,20.1,651,,
2339,PARÁ,Prainha,2010,109358.3515625,26570,1,8.2,29.8203533903843,73.1,20,647,,
2340,PARÁ,Primavera,2010,31326.78710938,10993,1,8,28.7715368718273,71.6,19.9,650,,
2399,PARÁ,Quatipuru,2010,47786.7421875,13459,1,7.2,27.3436438998872,72.6,19,640,,
2341,PARÁ,Redenção,2010,573767.6875,67064,1,6.5,27.4273348701841,71.5,19.8,645,,
2342,PARÁ,Rio Maria,2010,171342.984375,17437,2,7.7,27.6498950686038,73,19.5,649,,
2318,PARÁ,Rondon do Pará,2010,244986.21875,47772,1,7.4,28.8153747978698,73.7,18.7,645,,
2319,PARÁ,Rurópolis,2010,107944.171875,36068,1,6.8,28.3001746295775,71.7,19.7,641,,
2320,PARÁ,Salinópolis,2010,156126.578125,39184,1,5.7,30.3422933759956,71.3,19.2,651,,
2321,PARÁ,Salvaterra,2010,69514.453125,18124,1,6.4,28.5918196436678,71.4,18.7,648,,
2097,PARÁ,Santa Bárbara do Pará,2010,59371.12109375,14740,1,7.4,30.9823932068649,72.4,20,641,,
2098,PARÁ,Santa Cruz do Arari,2010,22389.1171875,6280,1,7.5,28.7208367829867,71.5,19.3,646,,
2099,PARÁ,Santa Isabel do Pará,2010,277844.90625,55570,1,7.8,28.3267841281361,73.3,18.9,641,,
2100,PARÁ,Santa Luzia do Pará,2010,58426.12890625,18417,1,8.6,31.0130385967142,72.2,20.1,645,,
2101,PARÁ,Santa Maria das Barreiras,2010,92045.8671875,17778,1,7.3,29.9236495094146,73.7,19,651,,
2102,PARÁ,Santa Maria do Pará,2010,99888.1484375,23202,1,7.1,28.364633558806,73.2,20.1,641,,
2103,PARÁ,Santana do Araguaia,2010,286106.03125,55033,1,8.5,28.6679477686808,71.6,19.6,642,,
2104,PARÁ,Santarém,2010,1765658.375,276665,1,6.1,29.4242063142265,71.6,18.9,642,,
2363,PARÁ,Santarém Novo,2010,21127.81835938,6347,1,7.2,30.7169961748274,73.2,19.6,651,,
2116,PARÁ,Santo Antônio do Tauá,2010,104139.125,26855,1,6.5,29.6977556861448,73.2,19,642,,
2117,PARÁ,São Caetano de Odivelas,2010,58551.58984375,16862,1,6.7,28.605945252527,71.3,19.1,649,,
2118,PARÁ,São Domingos do Araguaia,2010,92794.3046875,22063,1,5.9,29.1658242471412,73,19.9,647,,
2364,PARÁ,São Domingos do Capim,2010,85305.6875,27923,1,8.4,30.4204498551761,72.5,19.6,646,,
2365,PARÁ,São Félix do Xingu,2010,373894.5,67208,1,6.6,27.6174220217141,71.4,18.8,646,,
2366,PARÁ,São Francisco do Pará,2010,52004.66796875,11743,1,6.2,30.07709897825,72.1,18.8,650,,
2367,PARÁ,São Geraldo do Araguaia,2010,130322.4453125,25027,1,6.3,30.2753334873578,73.6,18.4,648,,
2368,PARÁ,São João da Ponta,2010,17295.59179688,5038,1,5.7,27.5552935603984,72,18.5,641,,
2369,PARÁ,São João de Pirabas,2010,66196.484375,19900,1,5.8,28.2259027295734,71.6,20.1,643,,
2370,PARÁ,São João do Araguaia,2010,42977.30078125,11923,1,7.3,28.5963352166695,72.2,18.8,643,,
2371,PARÁ,São Miguel do Guamá,2010,171330.625,44818,1,6.7,29.167381657834,73.7,20,646,,
2372,PARÁ,São Sebastião da Boa Vista,2010,54654.15625,21874,1,6.3,30.4699764286989,71.6,19.2,647,,
2373,PARÁ,Sapucaia,2010,43872.1953125,5609,1,7.2,30.0868793387357,72.6,20.1,647,,
2374,PARÁ,Senador José Porfírio,2010,50105.02734375,14434,1,8.6,30.8398437935063,71.3,20,644,,
2375,PARÁ,Soure,2010,81680.953125,22459,1,7,29.2762135875631,72.9,19,643,,
2376,PARÁ,Tailândia,2010,351910.1875,72720,1,8.1,30.8280517964047,71.8,19.9,653,,
2387,PARÁ,Terra Alta,2010,27078.78710938,10580,1,8,29.855160127993,73.3,18.6,641,,
2388,PARÁ,Terra Santa,2010,55202.80859375,16004,1,7.7,28.6452054787946,71.5,18.4,641,,
2389,PARÁ,Tomé-Açu,2010,226379.46875,48607,1,6.5,29.8073876025108,71,19.5,647,,
2398,PARÁ,Tracuateua,2010,69502.9765625,27825,1,8.4,27.2738615247901,71.8,19.8,643,,
2390,PARÁ,Trairão,2010,69021.6796875,17134,1,5.8,27.3153560299069,71.9,19.1,651,,
2391,PARÁ,Tucumã,2010,244780.0625,27691,1,8.4,30.4017984129154,72.6,19.6,644,,
2392,PARÁ,Tucuruí,2010,2170090,96010,3,6.8,29.5031808011108,72.3,19.1,645,,
2393,PARÁ,Ulianópolis,2010,172814.859375,36020,1,5.8,27.3949497674262,72.5,18.8,653,,
2394,PARÁ,Uruará,2010,181708.8125,33782,1,7.5,29.9600850218738,73.1,18.4,644,,
2395,PARÁ,Vigia,2010,164092.5625,46205,1,6.8,27.5843375629723,72.6,18.5,650,,
1819,PARÁ,Viseu,2010,158801.546875,55512,1,7.3,29.0806705347146,71.5,20.1,653,,
2396,PARÁ,Vitória do Xingu,2010,68070.3671875,9664,1,5.7,30.9404589979925,73,19.9,643,,
2397,PARÁ,Xinguara,2010,419696.09375,40529,2,5.9,31.0079799228142,73.6,19.5,651,,
2560,PARAÍBA,Água Branca,2010,34446.609375,9581,1,8.4,46.5643903467967,74,16.5,651,,
2561,PARAÍBA,Aguiar,2010,22089.37304688,5799,1,7.8,49.1026617219083,73.9,16.6,656,,
2562,PARAÍBA,Alagoa Grande,2010,106449.3359375,28126,1,7.9,49.739842283386,73.6,17,665,,
2563,PARAÍBA,Alagoa Nova,2010,123786.2734375,19799,1,7.6,49.3949301133211,72.6,15.3,654,,
2564,PARAÍBA,Alagoinha,2010,48926.3515625,13470,1,7.7,46.1484361024593,74.9,15.9,661,,
2464,PARAÍBA,Alcantil,2010,22410.37304688,5232,1,9.3,47.0805305212745,73.6,17.2,651,,
2465,PARAÍBA,Algodão de Jandaíra,2010,11251.95605469,2425,1,8.9,49.6537969545128,73.8,16,657,,
2466,PARAÍBA,Alhandra,2010,233951.8125,18941,2,8,46.3078607913912,74.4,15.6,665,,
2151,PARAÍBA,Amparo,2010,9379.60351562,2078,1,9.6,46.0287040471853,74.3,16,654,,
2152,PARAÍBA,Aparecida,2010,30302.33789062,7607,1,9.7,47.2702680763512,74.9,16.6,653,,
2153,PARAÍBA,Araçagi,2010,100224.0078125,17839,1,9.6,46.7598319814705,73.1,17.1,653,,
2154,PARAÍBA,Arara,2010,44775.48046875,12804,1,8.5,48.8074520462049,74.4,17,658,,
2155,PARAÍBA,Araruna,2010,78491.8515625,20009,1,9.7,49.827794407432,72.6,16.2,656,,
2156,PARAÍBA,Areia,2010,104586.7578125,25648,1,9.1,48.6582495652054,75,16.9,655,,
2171,PARAÍBA,Areia de Baraúnas,2010,8848.55664062,2159,1,8,46.3426775705328,73.7,16.1,663,,
2178,PARAÍBA,Areial,2010,23932.7890625,6441,1,8.4,47.0701296310232,73.4,16.4,665,,
2179,PARAÍBA,Aroeiras,2010,71812.1953125,19725,1,10.3,45.9798922251732,74.7,16.3,663,,
2187,PARAÍBA,Assunção,2010,15733.43261719,3471,1,9.9,47.4270075273462,73.7,17.3,662,,
2188,PARAÍBA,Baía da Traição,2010,36386.1875,7966,1,9.9,46.1073997800161,72.9,15.4,656,,
2189,PARAÍBA,Bananeiras,2010,92732.09375,22316,1,7.9,47.1557077852877,74.2,17.3,656,,
2244,PARAÍBA,Baraúna,2010,16776.06835938,4045,1,10.4,46.5824646641612,72.3,17.1,659,,
2246,PARAÍBA,Barra de Santa Rosa,2010,54124.6328125,13273,1,8,47.5631446388349,73.3,15.5,657,,
2245,PARAÍBA,Barra de Santana,2010,34139.8046875,8909,1,10.3,48.0507958133548,74.8,16.1,655,,
2247,PARAÍBA,Barra de São Miguel,2010,25686.3046875,5624,1,10.5,47.0336052370057,75,16.5,652,,
2248,PARAÍBA,Bayeux,2010,604882.125,96198,1,8.2,46.2481142095373,73.7,15.6,660,,
2249,PARAÍBA,Belém,2010,79507.0546875,17746,1,9.9,49.5846676638925,73,15.5,658,,
2250,PARAÍBA,Belém do Brejo do Cruz,2010,26376.34960938,7256,1,8.2,49.7123044004746,74.2,16.5,660,,
2251,PARAÍBA,Bernardino Batista,2010,11964.66210938,3315,1,8.9,49.8949609551551,72.9,15.9,654,,
2328,PARAÍBA,Boa Ventura,2010,21960.3359375,5905,1,9.5,49.6857168908386,74.4,15.4,661,,
2237,PARAÍBA,Boa Vista,2010,65828.1484375,5908,2,8.9,48.5775168651967,74.2,16.1,660,,
2238,PARAÍBA,Bom Jesus,2010,9674.91992188,2305,1,10.3,48.6788565465214,73.8,16.6,655,,
2272,PARAÍBA,Bom Sucesso,2010,21925.64257812,5296,1,10.3,47.9542461608578,74.1,16.5,657,,
2273,PARAÍBA,Bonito de Santa Fé,2010,44123.16015625,10657,1,7.7,49.5481357598934,73.5,15.3,660,,
2274,PARAÍBA,Boqueirão,2010,98568.1171875,16360,1,7.8,48.8628346370665,74.2,16.6,654,,
2329,PARAÍBA,Borborema,2010,23961.55664062,5186,1,10.2,47.3085186138173,72.6,16.7,661,,
2330,PARAÍBA,Brejo do Cruz,2010,50586.421875,12852,1,9,47.9298795412245,72,16,658,,
2331,PARAÍBA,Brejo dos Santos,2010,23582.4609375,5899,1,9.7,49.701849788052,73.7,15.4,656,,
2349,PARAÍBA,Caaporã,2010,286072.875,20064,2,7.7,48.6100554951129,73.5,15.9,655,,
2350,PARAÍBA,Cabaceiras,2010,23832.2734375,5112,1,10,48.9663851780494,72.3,16.6,656,,
2351,PARAÍBA,Cabedelo,2010,2332828.25,51865,3,9.8,46.1296495461198,72.1,15.9,658,,
2352,PARAÍBA,Cachoeira dos Índios,2010,40478.1015625,8693,1,8.9,47.631292824467,74.8,16.2,656,,
2353,PARAÍBA,Cacimba de Areia,2010,14722.625,3604,1,8,46.9770044160394,72.1,16.6,664,,
2379,PARAÍBA,Cacimba de Dentro,2010,61040.89453125,17654,1,9.5,46.9528268377771,74.1,17,659,,
2380,PARAÍBA,Cacimbas,2010,23764.69140625,7029,1,8.2,46.1092618364568,72.9,16.7,652,,
2405,PARAÍBA,Caiçara,2010,30622.7109375,7535,1,8,49.3965560598055,74.1,16.3,657,,
2354,PARAÍBA,Cajazeiras,2010,426916.625,57875,1,9.1,46.5231045395023,74.3,16.6,654,,
2355,PARAÍBA,Cajazeirinhas,2010,14881.45996094,3168,1,7.5,48.390729072762,73.5,16.3,661,,
2356,PARAÍBA,Caldas Brandão,2010,25826.90234375,5544,1,8.8,49.1318053637826,73.1,15.5,660,,
2406,PARAÍBA,Camalaú,2010,25068.58007812,5959,1,9.8,46.1669943322555,73.6,16.9,659,,
2407,PARAÍBA,Campina Grande,2010,3894133.5,383764,2,9.4,46.6897421802247,72.7,16.4,656,,
2408,PARAÍBA,Capim,2010,22519.7109375,5458,1,8,49.3348473392285,75,16.7,655,,
2409,PARAÍBA,Caraúbas,2010,19314.640625,3964,1,8,46.4590017069163,74.3,16.3,652,,
2410,PARAÍBA,Carrapateira,2010,10328.57910156,2347,1,7.5,47.0136297911701,73.9,16.9,662,,
2411,PARAÍBA,Casserengue,2010,26546.51367188,6985,1,8.6,48.3074414156439,72.7,17,653,,
2412,PARAÍBA,Catingueira,2010,21923.02539062,5006,1,8.2,48.336267492164,73.4,15.7,657,,
2413,PARAÍBA,Catolé do Rocha,2010,146767.578125,28468,1,9.6,48.7428415088873,73.5,15.6,660,,
2414,PARAÍBA,Caturité,2010,32676.77929688,4629,1,8.2,49.7132976546427,73.7,16.1,654,,
2415,PARAÍBA,Conceição,2010,72604.3203125,17988,1,9.7,47.2577208735324,72.1,15.7,660,,
2177,PARAÍBA,Condado,2010,32832.8359375,6925,1,7.7,49.2536184842245,74.3,16.9,659,,
2239,PARAÍBA,Conde,2010,268318.09375,20849,2,10.2,49.1110823071347,74.2,15.7,657,,
2240,PARAÍBA,Congo,2010,30035.15429688,4930,1,10.5,49.6068007029635,72.8,15.3,652,,
2433,PARAÍBA,Coremas,2010,57766.76171875,15709,1,8.7,46.447242855391,73.5,16.1,657,,
2434,PARAÍBA,Coxixola,2010,9451.24511719,1770,1,9.4,49.1829688840825,74,16,664,,
2447,PARAÍBA,Cruz do Espírito Santo,2010,71412.4453125,15854,1,9.5,48.6390958844465,72.4,17,662,,
2448,PARAÍBA,Cubati,2010,26122.37304688,6546,1,7.6,46.8324933234274,72.8,15.3,659,,
2449,PARAÍBA,Cuité,2010,82823.6875,20834,1,9.4,49.2168035693498,75,16.3,657,,
2359,PARAÍBA,Cuité de Mamanguape,2010,40357.0546875,6737,1,8.6,46.508296826376,73.1,15.5,658,,
2358,PARAÍBA,Cuitegi,2010,26236.60351562,7243,1,9.5,46.0919796431191,73.5,15.5,659,,
2360,PARAÍBA,Curral de Cima,2010,31034.17382812,5648,1,10.1,49.5010389426385,72.5,17,653,,
2467,PARAÍBA,Curral Velho,2010,10982.7734375,2886,1,8.4,48.0746385083766,75,15.7,652,,
2468,PARAÍBA,Damião,2010,18189.4609375,4998,1,9.9,48.4936123422561,74.1,16.2,654,,
2469,PARAÍBA,Desterro,2010,30984.4375,8191,1,8.9,47.1443765283897,73.9,16.1,663,,
2471,PARAÍBA,Diamante,2010,26172.796875,6751,1,9.9,47.5288748786202,74.8,15.5,659,,
2472,PARAÍBA,Dona Inês,2010,40716.37109375,11142,1,8.1,48.9830264724443,72.1,15.7,657,,
2486,PARAÍBA,Duas Estradas,2010,19897.0703125,3855,1,8.3,47.0078410697505,73.8,16.2,652,,
2487,PARAÍBA,Emas,2010,15891.53613281,3374,1,9.8,46.8528712352866,73.4,15.3,656,,
2473,PARAÍBA,Esperança,2010,221022.5625,30855,1,8.9,47.3355787672501,72.6,17,663,,
2474,PARAÍBA,Fagundes,2010,46244.48828125,12183,1,8.6,46.7265435712553,73.6,16.9,662,,
2498,PARAÍBA,Frei Martinho,2010,12417.97558594,3025,1,9.7,46.4454239633882,72.2,15.6,652,,
2475,PARAÍBA,Gado Bravo,2010,32843.94140625,8461,1,8.9,49.3086050729729,74.3,15.3,651,,
2499,PARAÍBA,Guarabira,2010,383901.125,56136,1,9.9,49.2716554370661,73.1,15.3,664,,
2500,PARAÍBA,Gurinhém,2010,54047.7109375,13998,1,8.6,49.7289468092284,73.9,16.2,652,,
2501,PARAÍBA,Gurjão,2010,15591.55957031,3093,1,9.9,49.3519982395109,73.6,15.4,664,,
2502,PARAÍBA,Ibiara,2010,23521.92578125,6304,1,9.4,49.5681267781576,72.3,15.9,664,,
2275,PARAÍBA,Igaracy,2010,24767.19726562,6529,1,9.1,46.4698390842562,72.3,16.9,656,,
2503,PARAÍBA,Imaculada,2010,39315.609375,11851,1,9.7,48.9268794609704,72.8,16.1,664,,
2504,PARAÍBA,Ingá,2010,74695.015625,18784,1,7.7,46.6161132609044,73.4,16.7,654,,
2505,PARAÍBA,Itabaiana,2010,118204.2109375,25463,1,8.8,47.1371555929163,73.1,17.3,659,,
2538,PARAÍBA,Itaporanga,2010,110128.4765625,23224,1,9.9,47.106005609648,74.6,16.8,663,,
2539,PARAÍBA,Itapororoca,2010,104540.3515625,16573,1,10,49.801216196288,73.8,15.7,661,,
2540,PARAÍBA,Itatuba,2010,52518.5,10182,1,9.4,46.0242746781884,74.6,16.7,662,,
2541,PARAÍBA,Jacaraú,2010,58463.69140625,14087,1,7.7,47.8532794207036,74.8,15.7,652,,
2542,PARAÍBA,Jericó,2010,31312.67382812,8100,1,9.8,48.0297248328402,72.6,15.6,662,,
2508,PARAÍBA,João Pessoa,2010,8638329,702235,2,10.1,46.289586237319,74.8,17.3,661,,
2509,PARAÍBA,Juarez Távora,2010,27525.33203125,7603,1,8.8,46.6689329460024,74.7,16.2,662,,
2510,PARAÍBA,Juazeirinho,2010,64330.44140625,16476,1,9.1,49.8773423576272,73.8,16.4,659,,
2134,PARAÍBA,Junco do Seridó,2010,25847.86132812,6731,1,9.5,48.6617052381502,73,16.7,661,,
2135,PARAÍBA,Juripiranga,2010,49805.71875,10605,1,8.3,48.8130809612016,73.9,17,654,,
2159,PARAÍBA,Juru,2010,39501.80078125,10548,1,10,47.9507543742285,74,15.4,658,,
2160,PARAÍBA,Lagoa,2010,19203.7109375,4949,1,9.2,46.4877386856448,74.8,16.5,653,,
2180,PARAÍBA,Lagoa de Dentro,2010,35610.0234375,7495,1,9.7,48.5434612939483,72.7,16.6,656,,
2511,PARAÍBA,Lagoa Seca,2010,116892.609375,25766,1,7.6,48.2875865328064,74.2,17.2,654,,
2181,PARAÍBA,Lastro,2010,12315.78808594,2894,1,8.2,47.0524389026663,73.4,15.3,658,,
2555,PARAÍBA,Livramento,2010,28879.02539062,7330,1,9.7,49.8067363851055,73.6,16.1,654,,
2556,PARAÍBA,Logradouro,2010,15182.88671875,3971,1,8,49.7515872202682,74.4,17.2,655,,
2557,PARAÍBA,Lucena,2010,68387.4453125,11383,1,8.9,46.353262959787,73.7,17.3,656,,
2558,PARAÍBA,Mãe d'Água,2010,16183.31152344,4127,1,9.1,49.3282974131947,75,15.7,652,,
2142,PARAÍBA,Malta,2010,22847.53320312,5800,1,8.6,49.8856093424251,74.9,16,659,,
2143,PARAÍBA,Mamanguape,2010,271837.96875,41677,1,7.8,47.6764597407546,74.3,16.7,654,,
2164,PARAÍBA,Manaíra,2010,37588.046875,11366,1,8.3,49.8863411094622,72.7,16.6,661,,
2165,PARAÍBA,Marcação,2010,33224.39453125,7606,1,8,47.4841818947728,72.3,16.4,662,,
2166,PARAÍBA,Mari,2010,88334.703125,21137,1,8.2,46.7654067976328,74.9,17.1,663,,
2167,PARAÍBA,Marizópolis,2010,23577.13867188,6457,1,7.7,47.0868457943339,73.7,16.4,655,,
2168,PARAÍBA,Massaranduba,2010,52693.06640625,12946,1,8.2,47.2399812781675,74.8,17.2,655,,
2169,PARAÍBA,Mataraca,2010,56635.21484375,7299,1,7.7,46.5214813417789,74.1,16.8,657,,
2170,PARAÍBA,Matinhas,2010,22664.73828125,4314,1,8.4,47.0338452274026,74.7,15.5,654,,
2183,PARAÍBA,Mato Grosso,2010,11010.53808594,2695,1,8.4,47.3811944844256,73.7,16,652,,
2184,PARAÍBA,Maturéia,2010,24164.58789062,6029,1,9.9,47.3460016183846,74.7,17,655,,
2185,PARAÍBA,Mogeiro,2010,54398.78515625,12504,1,9.8,46.2689167257786,74.9,15.6,662,,
2172,PARAÍBA,Montadas,2010,19880.31054688,4750,1,10.2,48.4169155865673,73.7,17.1,657,,
2173,PARAÍBA,Monte Horebe,2010,17304.15234375,4498,1,8.5,48.4414379704286,73.8,16.7,657,,
2174,PARAÍBA,Monteiro,2010,165522.65625,31100,1,7.5,48.9583953465051,72.2,16.7,652,,
2175,PARAÍBA,Mulungu,2010,37751.00390625,9629,1,7.7,49.2295648245877,73.8,16.4,657,,
2176,PARAÍBA,Natuba,2010,45638.9375,10495,1,8.8,47.6506934100131,73.2,16.2,663,,
2242,PARAÍBA,Nazarezinho,2010,29003.875,7248,1,9.7,48.6402071452992,72.3,16,658,,
2243,PARAÍBA,Nova Floresta,2010,37739.36328125,10392,1,9.9,49.4720590458033,72.4,15.4,657,,
2236,PARAÍBA,Nova Olinda,2010,22368.90820312,6455,1,9.1,48.9789519009934,73.1,15.6,663,,
2316,PARAÍBA,Nova Palmeira,2010,18423.50976562,4087,1,8.6,48.8945268258677,74.6,16.2,658,,
2317,PARAÍBA,Olho d'Água,2010,28109.671875,7642,1,9.8,46.9191553395066,73,15.3,663,,
2121,PARAÍBA,Olivedos,2010,16201.1015625,3622,1,8.1,49.4299778884349,72,16,652,,
2343,PARAÍBA,Ouro Velho,2010,14509.67382812,3078,1,10.4,47.7150759078276,72.1,15.8,655,,
2377,PARAÍBA,Parari,2010,9518.77734375,1266,1,9.7,48.8723465199245,72.3,16.1,662,,
2344,PARAÍBA,Passagem,2010,11653.19238281,2202,1,10,48.52448491095,72.2,17.2,657,,
2345,PARAÍBA,Patos,2010,615180.875,100732,1,8.5,46.2893294690703,74.8,17.3,655,,
2378,PARAÍBA,Paulista,2010,52906.15625,12004,1,9.6,47.4966941731578,74,16.5,661,,
2401,PARAÍBA,Pedra Branca,2010,15541.8515625,3861,1,9.2,46.2738371252372,72.2,16.8,656,,
2346,PARAÍBA,Pedra Lavrada,2010,30364.06640625,7035,1,8.8,48.8069387330461,74.9,16.8,659,,
2347,PARAÍBA,Pedras de Fogo,2010,279241.40625,27116,2,9.4,46.6133276156512,73.6,16.9,661,,
2446,PARAÍBA,Pedro Régis,2010,23410.6640625,5822,1,7.7,46.904196798212,72.3,17.3,663,,
2348,PARAÍBA,Piancó,2010,74325.6484375,16455,1,8.8,49.3855969835314,72.7,17.1,658,,
2402,PARAÍBA,Picuí,2010,78050.453125,19359,1,8.5,47.5630915440331,74.4,16.2,660,,
2403,PARAÍBA,Pilar,2010,48637.65625,11737,1,9,49.6739670811269,74.3,16.9,664,,
2421,PARAÍBA,Pilões,2010,31442.42773438,7068,1,8.3,47.7714258428625,72,15.9,653,,
2422,PARAÍBA,Pilõezinhos,2010,21413.59960938,5470,1,8.3,48.2548800143977,72.2,15.7,657,,
2423,PARAÍBA,Pirpirituba,2010,40174.56640625,10546,1,9.3,46.583124718811,73.6,15.5,657,,
2424,PARAÍBA,Pitimbu,2010,88103.703125,16832,1,8.6,47.0103828998945,73.3,16.2,655,,
2425,PARAÍBA,Pocinhos,2010,68767.046875,16538,1,10.5,46.3801661078433,73.5,17,652,,
2426,PARAÍBA,Poço Dantas,2010,14053.37597656,4046,1,8.1,49.4345100926619,74.1,16.8,655,,
2444,PARAÍBA,Poço de José de Moura,2010,17580.734375,4118,1,8.2,47.968925605332,73.9,17.2,664,,
2427,PARAÍBA,Pombal,2010,158469.953125,32443,1,9.7,46.3029539295176,73.7,15.4,658,,
2445,PARAÍBA,Prata,2010,18086.5078125,4057,1,8.4,49.0879901050304,74.8,15.4,657,,
2428,PARAÍBA,Princesa Isabel,2010,84892.03125,20017,1,8.1,48.9794807406594,74.3,15.3,658,,
2429,PARAÍBA,Puxinanã,2010,59902.4921875,13354,1,7.8,48.2708484529256,72.1,17.1,662,,
2430,PARAÍBA,Queimadas,2010,194858.921875,40323,1,9.1,46.9733758599715,73.3,15.8,663,,
2431,PARAÍBA,Quixabá,2010,8294.52832031,1488,1,10.2,48.4311036582348,72.5,17.2,661,,
2432,PARAÍBA,Remígio,2010,69606.3515625,17423,1,10.1,49.639302273021,74.7,16,652,,
2459,PARAÍBA,Riachão,2010,14446.04199219,3564,1,8.9,47.125893479924,72.4,15.5,654,,
2460,PARAÍBA,Riachão do Bacamarte,2010,17855.66796875,4319,1,7.6,49.7838409577271,73.7,17.1,658,,
2461,PARAÍBA,Riachão do Poço,2010,20743.28710938,4417,1,9.4,46.269343524757,75,16.3,665,,
2462,PARAÍBA,Riacho de Santo Antônio,2010,9611.00976562,1588,1,8.6,48.8599198929505,72.5,15.6,665,,
2193,PARAÍBA,Riacho dos Cavalos,2010,29296.59179688,8301,1,9.3,49.8213552275051,74.9,16.4,664,,
2463,PARAÍBA,Rio Tinto,2010,135686.15625,23788,1,9.7,47.6302585227147,72.8,16,651,,
2194,PARAÍBA,Salgadinho,2010,12675.48339844,3518,1,10.5,49.7181434101298,73.7,15.5,660,,
2195,PARAÍBA,Salgado de São Félix,2010,45119.921875,12950,1,9.9,46.8442639314762,73.5,16.3,663,,
2196,PARAÍBA,Santa Cecília,2010,28544.89453125,7244,1,8.8,48.3897417097188,73.2,15.4,659,,
2252,PARAÍBA,Santa Cruz,2010,25700.4375,6677,1,8,46.8513982940213,74.9,16.3,653,,
2197,PARAÍBA,Santa Helena,2010,24999.93164062,6198,1,10.1,47.9658410410339,73.5,15.6,658,,
2198,PARAÍBA,Santa Inês,2010,14049.64453125,3834,1,9.1,46.4367894570186,74.2,15.5,651,,
2199,PARAÍBA,Santa Luzia,2010,69040.328125,14752,1,10.5,48.7777166887804,72.8,16.4,658,,
2279,PARAÍBA,Santa Rita,2010,1138589.125,126775,1,8.3,47.5582831759609,72.9,16.1,658,,
2332,PARAÍBA,Santa Teresinha,2010,21466.609375,4778,1,10.2,48.3541041463055,73.1,17.3,655,,
2253,PARAÍBA,Santana de Mangueira,2010,22390.44921875,5764,1,7.9,48.0103758292775,74.8,15.3,654,,
2277,PARAÍBA,Santana dos Garrotes,2010,29104.87109375,7817,1,8.5,47.2006977192399,73.5,17.1,652,,
2278,PARAÍBA,Santarém,2010,11645.21484375,2749,1,10.4,49.5959101290919,74.5,16.5,663,,
2333,PARAÍBA,Santo André,2010,11492.10351562,2707,1,8,48.1899131995062,74.6,17.2,658,,
2334,PARAÍBA,São Bentinho,2010,19060.671875,4214,1,8.4,46.9638043349397,73.6,16.5,661,,
2357,PARAÍBA,São Bento,2010,157254.578125,30353,1,9.9,48.0598720809637,72.7,16.4,657,,
2336,PARAÍBA,São Domingos,2010,12841.70410156,2822,1,9.2,49.0343121809259,74.3,16.9,657,,
2335,PARAÍBA,São Domingos do Cariri,2010,11675.81152344,2341,1,9.9,48.3440683412244,73.9,15.4,661,,
2361,PARAÍBA,São Francisco,2010,14183.72070312,3544,1,9.1,49.3515091586885,74.1,17.2,654,,
2337,PARAÍBA,São João do Cariri,2010,21729.8828125,4563,1,8.9,46.5735593922239,72.2,15.5,661,,
2479,PARAÍBA,São João do Rio do Peixe,2010,73621.5625,18323,1,10.1,46.1359203028575,74.4,17,655,,
2362,PARAÍBA,São João do Tigre,2010,16890.47070312,4726,1,9.4,49.4111004581121,74.7,16.5,662,,
2381,PARAÍBA,São José da Lagoa Tapada,2010,29955.484375,8067,1,8.3,49.4371156091671,73.7,16.3,660,,
2382,PARAÍBA,São José de Caiana,2010,22382.828125,6141,1,8.1,49.8956888980232,73.9,16.1,653,,
2383,PARAÍBA,São José de Espinharas,2010,24638.578125,5045,1,8,46.6087893972107,74.1,15.5,657,,
2385,PARAÍBA,São José de Piranhas,2010,80626.984375,19566,1,7.7,48.6314890698689,73.9,15.4,653,,
2145,PARAÍBA,São José de Princesa,2010,17805.90820312,4756,1,9.2,48.0995978779578,74.6,16.4,658,,
2386,PARAÍBA,São José do Bonfim,2010,12397.72070312,3314,1,9.5,47.0767410629454,72.4,16,659,,
2241,PARAÍBA,São José do Brejo do Cruz,2010,8949.33886719,1707,1,10,48.9426274900847,74.8,16.7,661,,
2416,PARAÍBA,São José do Sabugi,2010,18278.12695312,4115,1,10,48.2314283496772,72.9,16.6,662,,
2435,PARAÍBA,São José dos Cordeiros,2010,15246.32324219,4079,1,7.7,46.5703799741891,73.8,16,657,,
2384,PARAÍBA,São José dos Ramos,2010,23567.55078125,5702,1,9.6,49.8002198067323,72.2,16.9,663,,
2417,PARAÍBA,São Mamede,2010,34872.84375,7998,1,9.2,46.6699474164376,74.6,16.8,663,,
2443,PARAÍBA,São Miguel de Taipu,2010,24999.91796875,6812,1,8,46.9634161156652,72.6,16.2,662,,
2457,PARAÍBA,São Sebastião de Lagoa de Roça,2010,41455.34375,11320,1,8.9,49.4865271604592,74.8,15.8,653,,
2418,PARAÍBA,São Sebastião do Umbuzeiro,2010,15186.453125,3170,1,8,46.7490152138997,72,16.7,654,,
2419,PARAÍBA,Sapé,2010,242950.71875,47682,1,7.5,49.8173152692416,74.4,16.9,659,,
2420,PARAÍBA,Seridó,2010,32620.47851562,10091,1,8,48.9493374859391,74.2,15.6,652,,
