,gid,UF,nome,Censo,PIB,Pop_est_2009,PIB_percapita,Descrição,classe,desemprego
3624,2362,PARAÍBA,São João do Tigre,2010,16890.47070312,4726,3573.94995117,Produto Interno Bruto per capita,1,8.3
3625,5470,SANTA CATARINA,Ponte Alta,2010,62066.015625,5228,11871.84960938,Produto Interno Bruto per capita,2,6.6
3626,4328,BAHIA,Canarana,2010,89429.9609375,25935,3448.22998047,Produto Interno Bruto per capita,1,8.6
3627,4691,SÃO PAULO,Nova Odessa,2010,1602155.25,48754,32862.03125,Produto Interno Bruto per capita,3,6.8
3628,1367,AMAPÁ,Porto Grande,2010,144603.140625,14951,9671.79980469,Produto Interno Bruto per capita,2,13.7
3629,1229,GOIÁS,Quirinópolis,2010,700326.6875,39756,17615.61914062,Produto Interno Bruto per capita,2,5.1
3630,4789,SÃO PAULO,Rio das Pedras,2010,929610.4375,28478,32643.109375,Produto Interno Bruto per capita,3,6.4
3631,64,BAHIA,Muquém de São Francisco,2010,46145.44140625,10691,4316.29003906,Produto Interno Bruto per capita,1,7.9
3632,1220,PIAUÍ,Conceição do Canindé,2010,15099.21386719,5077,2974.04003906,Produto Interno Bruto per capita,1,5.4
3633,4835,BAHIA,Angical,2010,62100,15191,4087.94995117,Produto Interno Bruto per capita,1,9.9
3634,529,RIO GRANDE DO SUL,Herval,2010,69569.1875,7120,9770.95019531,Produto Interno Bruto per capita,2,5.7
3635,2434,PARAÍBA,Coxixola,2010,9451.24511719,1770,5339.68994141,Produto Interno Bruto per capita,1,9.2
3636,4169,PARANÁ,Marumbi,2010,34303.30078125,4154,8257.90039062,Produto Interno Bruto per capita,1,3.3
3637,5445,SANTA CATARINA,Palmitos,2010,355737.84375,16596,21435.15039062,Produto Interno Bruto per capita,2,5.9
3638,3815,PARANÁ,Mercedes,2010,76281.640625,4902,15561.33007812,Produto Interno Bruto per capita,2,4.8
3639,5251,SANTA CATARINA,Capão Alto,2010,47479.2578125,3358,14139.15039062,Produto Interno Bruto per capita,2,6.6
3640,3628,MINAS GERAIS,Joanésia,2010,47648.38671875,5567,8559.08007812,Produto Interno Bruto per capita,1,6.7
3641,3436,MINAS GERAIS,Formiga,2010,699269.4375,67178,10409.20019531,Produto Interno Bruto per capita,2,6.5
3642,2856,PERNAMBUCO,Iati,2010,70813.296875,18350,3859.04003906,Produto Interno Bruto per capita,1,9
3643,5241,PIAUÍ,Boa Hora,2010,18437.96875,6369,2894.94995117,Produto Interno Bruto per capita,1,5.8
3644,4529,SÃO PAULO,Ilhabela,2010,303694.3125,26011,11675.61035156,Produto Interno Bruto per capita,2,6
3645,1864,CEARÁ,Pacoti,2010,48024.953125,11519,4169.18994141,Produto Interno Bruto per capita,1,6.4
3646,2934,MINAS GERAIS,Santa Bárbara do Leste,2010,43049.03515625,7762,5546.12988281,Produto Interno Bruto per capita,1,4.9
3647,1720,MARANHÃO,Paraibano,2010,60119.0625,20255,2968.11010742,Produto Interno Bruto per capita,1,5.8
3648,2210,PARÁ,Baião,2010,105948.2578125,28299,3743.88989258,Produto Interno Bruto per capita,1,6.3
3649,1538,CEARÁ,Ipu,2010,161581.125,41052,3936.01000977,Produto Interno Bruto per capita,1,5
3650,167,BAHIA,Quixabeira,2010,30138.6953125,9631,3129.34008789,Produto Interno Bruto per capita,1,9.4
3651,671,RIO GRANDE DO SUL,Barracão,2010,97695.7890625,5401,18088.4609375,Produto Interno Bruto per capita,2,4.5
3652,335,RIO GRANDE DO SUL,Charrua,2010,44772.2265625,3642,12293.30957031,Produto Interno Bruto per capita,2,5.4
3653,5387,SANTA CATARINA,Mafra,2010,899691.5625,52933,16996.80078125,Produto Interno Bruto per capita,2,5.8
3654,1969,CEARÁ,Ubajara,2010,174912.265625,31247,5597.72998047,Produto Interno Bruto per capita,1,5
3655,3649,PERNAMBUCO,Betânia,2010,42571.109375,12011,3544.34008789,Produto Interno Bruto per capita,1,8.1
3656,5415,TOCANTINS,Miranorte,2010,90362.7265625,12231,7388.00976562,Produto Interno Bruto per capita,1,6.5
3657,4404,BAHIA,Dias d'Ávila,2010,1320355,57708,22879.9296875,Produto Interno Bruto per capita,3,8.1
3658,2812,MINAS GERAIS,Alto Jequitibá,2010,73914.4921875,8122,9100.53027344,Produto Interno Bruto per capita,1,6.1
3659,5142,TOCANTINS,Darcinópolis,2010,44195.53515625,5388,8202.58984375,Produto Interno Bruto per capita,1,5.6
3660,4447,BAHIA,Fátima,2010,60504.7265625,19703,3070.84008789,Produto Interno Bruto per capita,1,7.9
3661,3006,MINAS GERAIS,Cajuri,2010,31722.73828125,4106,7725.95019531,Produto Interno Bruto per capita,1,7
3662,2670,PARANÁ,Paranacity,2010,140555.96875,9946,14131.91015625,Produto Interno Bruto per capita,2,4.4
3663,744,ALAGOAS,São Luís do Quitunde,2010,179677.546875,32871,5466.14013672,Produto Interno Bruto per capita,1,8.6
3664,4349,SÃO PAULO,Turmalina,2010,27111.48828125,1958,13846.51953125,Produto Interno Bruto per capita,2,6.5
3665,2733,MINAS GERAIS,Poté,2010,72084.265625,15237,4730.87011719,Produto Interno Bruto per capita,1,7.1
3666,27,RIO GRANDE DO SUL,Fontoura Xavier,2010,103708.546875,11335,9149.41015625,Produto Interno Bruto per capita,1,5.4
3667,1984,MARANHÃO,Bela Vista do Maranhão,2010,31553.85351562,8855,3563.38989258,Produto Interno Bruto per capita,1,5.3
3668,2512,PERNAMBUCO,Toritama,2010,151669.125,33206,4567.52001953,Produto Interno Bruto per capita,1,8.8
3669,1278,ESPIRITO SANTO,Ponto Belo,2010,55758.921875,7247,7694.06982422,Produto Interno Bruto per capita,1,7.4
3670,5352,BAHIA,Maraú,2010,68925.3125,17270,3991.04003906,Produto Interno Bruto per capita,1,8.6
3671,5446,SANTA CATARINA,Papanduva,2010,284224.75,17670,16085.16015625,Produto Interno Bruto per capita,2,8
3672,3964,MATO GROSSO,Brasnorte,2010,399421.90625,15089,26471.0703125,Produto Interno Bruto per capita,3,7.5
3673,1770,MARANHÃO,Mirador,2010,97021.4921875,19991,4853.25976562,Produto Interno Bruto per capita,1,6
3674,1186,GOIÁS,Paranaiguara,2010,88284.84375,7862,11229.30957031,Produto Interno Bruto per capita,2,5.6
3675,3620,MINAS GERAIS,Jeceaba,2010,48413.43359375,6036,8020.77978516,Produto Interno Bruto per capita,1,5.5
3676,2617,MINAS GERAIS,Passa Quatro,2010,139200.046875,15907,8750.87011719,Produto Interno Bruto per capita,1,4.8
3677,736,ACRE,Porto Acre,2010,160340.78125,14682,10920.91015625,Produto Interno Bruto per capita,2,3.8
3678,1867,CEARÁ,Palmácia,2010,34406.640625,10838,3174.62988281,Produto Interno Bruto per capita,1,5.4
3679,2406,PARAÍBA,Camalaú,2010,25068.58007812,5959,4206.83984375,Produto Interno Bruto per capita,1,9.6
3680,3780,SÃO PAULO,Guareí,2010,132047.078125,14918,8851.53027344,Produto Interno Bruto per capita,1,6.2
3681,5533,TOCANTINS,Araguacema,2010,38038.546875,5591,6803.52978516,Produto Interno Bruto per capita,1,6.3
3682,948,PIAUÍ,Luís Correia,2010,97695.8671875,27148,3598.63989258,Produto Interno Bruto per capita,1,5.1
3683,1778,MARANHÃO,Nova Iorque,2010,16706.12890625,5087,3284.08007812,Produto Interno Bruto per capita,1,5.8
3684,673,RIO GRANDE DO SUL,Maximiliano de Almeida,2010,54290.7890625,5050,10750.65039062,Produto Interno Bruto per capita,2,4.7
3685,298,RIO GRANDE DO SUL,Alto Feliz,2010,27727.14453125,3067,9040.48046875,Produto Interno Bruto per capita,1,4
3686,3713,PERNAMBUCO,Solidão,2010,22864.5859375,6123,3734.20996094,Produto Interno Bruto per capita,1,9
3687,2979,PARANÁ,São Jorge do Patrocínio,2010,43224.23046875,6080,7109.25,Produto Interno Bruto per capita,1,3.8
3688,11,RIO GRANDE DO SUL,Miraguaí,2010,48548.41015625,4986,9736.95019531,Produto Interno Bruto per capita,2,5.6
3689,3825,RONDÔNIA,Cerejeiras,2010,237927.984375,16622,14314.04003906,Produto Interno Bruto per capita,2,3.7
3690,3602,PERNAMBUCO,Arcoverde,2010,353226.59375,68000,5194.50976562,Produto Interno Bruto per capita,1,9.8
3691,2625,MINAS GERAIS,Paula Cândido,2010,51212.125,9404,5445.77978516,Produto Interno Bruto per capita,1,6.9
3692,1711,ESPIRITO SANTO,Itaguaçu,2010,144087.3125,14171,10167.75976562,Produto Interno Bruto per capita,2,8.2
3693,2185,PARAÍBA,Mogeiro,2010,54398.78515625,12504,4350.50976562,Produto Interno Bruto per capita,1,9.6
3694,3354,MINAS GERAIS,Dionísio,2010,50279.2109375,10589,4748.25,Produto Interno Bruto per capita,1,5.6
3695,3026,MINAS GERAIS,Santa Rosa da Serra,2010,34233.875,3407,10048.09960938,Produto Interno Bruto per capita,2,5.3
3696,5496,AMAZONAS,Maraã,2010,109074.7265625,18135,6014.60009766,Produto Interno Bruto per capita,1,7.8
3697,217,RIO GRANDE DO SUL,São Domingos do Sul,2010,37326.453125,2961,12606.03027344,Produto Interno Bruto per capita,2,4.1
3698,2096,RIO GRANDE DO NORTE,Touros,2010,202100.953125,30549,6615.62988281,Produto Interno Bruto per capita,1,8.5
3699,3715,PERNAMBUCO,Tabira,2010,99592.4375,27219,3658.92993164,Produto Interno Bruto per capita,1,9.3
3700,2734,MINAS GERAIS,Pouso Alegre,2010,2563770.5,127974,20033.52929688,Produto Interno Bruto per capita,2,6.3
3701,821,ALAGOAS,Piranhas,2010,73379.25,25107,2922.65991211,Produto Interno Bruto per capita,1,10
3702,3027,MINAS GERAIS,Santa Vitória,2010,281404.15625,15791,17820.5390625,Produto Interno Bruto per capita,2,6.5
3703,4569,SÃO PAULO,Itápolis,2010,656431.4375,40411,16243.87988281,Produto Interno Bruto per capita,2,8
3704,1128,GOIÁS,Urutaí,2010,38238.0078125,2720,14058.08984375,Produto Interno Bruto per capita,2,4
3705,2515,PARAÍBA,Sumé,2010,71887.9765625,17085,4207.66992188,Produto Interno Bruto per capita,1,10
3706,1171,ESPIRITO SANTO,Iúna,2010,230193.375,26239,8772.95019531,Produto Interno Bruto per capita,1,6.9
3707,1100,SERGIPE,Cumbe,2010,21582.24414062,3870,5576.81005859,Produto Interno Bruto per capita,1,8.9
3708,4831,BAHIA,Barrocas,2010,99350.3203125,13868,7164,Produto Interno Bruto per capita,1,8.2
3709,5501,AMAZONAS,Itapiranga,2010,37870.4453125,9733,3890.92993164,Produto Interno Bruto per capita,1,6.9
3710,3277,MINAS GERAIS,Contagem,2010,15410450,625393,24641.23046875,Produto Interno Bruto per capita,3,5.5
3711,1034,TOCANTINS,Sandolândia,2010,38600.35546875,3562,10836.70996094,Produto Interno Bruto per capita,2,4.8
3712,2487,PARAÍBA,Emas,2010,15891.53613281,3374,4710,Produto Interno Bruto per capita,1,
3713,2800,MINAS GERAIS,Areado,2010,105690.2734375,13864,7623.35986328,Produto Interno Bruto per capita,1,5
3714,5218,SANTA CATARINA,Bom Retiro,2010,116169.546875,8594,13517.51953125,Produto Interno Bruto per capita,2,7
3715,2922,MINAS GERAIS,Bocaina de Minas,2010,25390.21679688,5216,4867.75976562,Produto Interno Bruto per capita,1,7.1
3716,754,ACRE,Bujari,2010,88708.03125,6772,13099.24023438,Produto Interno Bruto per capita,2,5.3
3717,938,GOIÁS,Campinorte,2010,83268.4765625,10039,8294.5,Produto Interno Bruto per capita,1,5.7
3718,5005,SÃO PAULO,Bertioga,2010,665977.0625,44233,15056.11035156,Produto Interno Bruto per capita,2,5.9
3719,3745,MINAS GERAIS,Minduri,2010,31218.28125,3665,8517.95019531,Produto Interno Bruto per capita,1,4.7
3720,772,GOIÁS,Aporé,2010,81910.3515625,3708,22090.16992188,Produto Interno Bruto per capita,2,
3721,2736,PERNAMBUCO,Caruaru,2010,2420401.5,298501,8108.52001953,Produto Interno Bruto per capita,1,7.4
3722,1763,RIO GRANDE DO NORTE,São José do Seridó,2010,27033.29296875,4066,6648.62011719,Produto Interno Bruto per capita,1,8.7
3723,1939,RIO DE JANEIRO,Rio das Flores,2010,293115.4375,8787,33357.8515625,Produto Interno Bruto per capita,3,7.8
3724,1512,CEARÁ,Juazeiro do Norte,2010,1595504.125,249829,6386.37988281,Produto Interno Bruto per capita,1,4.7
3725,1667,RIO GRANDE DO NORTE,Ouro Branco,2010,28777.16796875,5166,5570.49023438,Produto Interno Bruto per capita,1,8.7
3726,3934,PARANÁ,Planaltina do Paraná,2010,45960.53515625,3864,11894.54980469,Produto Interno Bruto per capita,2,5.6
3727,1365,AMAPÁ,Mazagão,2010,114913.0546875,14655,7841.22021484,Produto Interno Bruto per capita,1,13.6
3728,3447,MINAS GERAIS,Fronteira,2010,706347.25,15706,44973.078125,Produto Interno Bruto per capita,3,5.5
3729,2838,MINAS GERAIS,Rio Preto,2010,37442.55859375,5631,6649.35986328,Produto Interno Bruto per capita,1,5.7
3730,655,RIO GRANDE DO SUL,Guarani das Missões,2010,180706.109375,8414,21476.83984375,Produto Interno Bruto per capita,2,5.3
3731,5202,PIAUÍ,Milton Brandão,2010,18874.77539062,7246,2604.85009766,Produto Interno Bruto per capita,1,5.8
3732,1539,CEARÁ,Ipueiras,2010,135950.578125,39288,3460.36010742,Produto Interno Bruto per capita,1,5.4
3733,1132,SERGIPE,Gracho Cardoso,2010,31583.64453125,5732,5510.06005859,Produto Interno Bruto per capita,1,8.3
3734,5165,SANTA CATARINA,Alfredo Wagner,2010,170042.234375,10274,16550.73046875,Produto Interno Bruto per capita,2,7.4
3735,2344,PARAÍBA,Passagem,2010,11653.19238281,2202,5292.08984375,Produto Interno Bruto per capita,1,9.2
3736,3209,MINAS GERAIS,Chiador,2010,22917.57617188,2974,7705.97998047,Produto Interno Bruto per capita,1,5.1
3737,3400,MINAS GERAIS,Visconde do Rio Branco,2010,498500.25,37228,13390.46972656,Produto Interno Bruto per capita,2,5.6
3738,3726,MINAS GERAIS,Marliéria,2010,20432.83398438,3793,5386.97998047,Produto Interno Bruto per capita,1,6.4
3739,5133,SÃO PAULO,Monteiro Lobato,2010,36359.76953125,4295,8465.59960938,Produto Interno Bruto per capita,1,7
3740,2374,PARÁ,Senador José Porfírio,2010,50105.02734375,14434,3471.32006836,Produto Interno Bruto per capita,1,7.1
3741,5355,PIAUÍ,Água Branca,2010,62860.98046875,16518,3805.60009766,Produto Interno Bruto per capita,1,5.4
3742,2534,MARANHÃO,Vargem Grande,2010,142970.515625,45630,3133.26000977,Produto Interno Bruto per capita,1,6.1
3743,4296,SÃO PAULO,Espírito Santo do Pinhal,2010,670886.1875,42260,15875.20996094,Produto Interno Bruto per capita,2,8
3744,2391,PARÁ,Tucumã,2010,244780.0625,27691,8839.70019531,Produto Interno Bruto per capita,1,7
3745,1786,RIO DE JANEIRO,Japeri,2010,589030.25,101690,5792.41015625,Produto Interno Bruto per capita,1,7
3746,2151,PARAÍBA,Amparo,2010,9379.60351562,2078,4513.77001953,Produto Interno Bruto per capita,1,9
3747,1988,RIO DE JANEIRO,Barra Mansa,2010,3514292.5,176899,19866.09960938,Produto Interno Bruto per capita,2,7.1
3748,3088,PARANÁ,Alvorada do Sul,2010,97418.75,9255,10526.0703125,Produto Interno Bruto per capita,2,5
3749,4732,SÃO PAULO,Piacatu,2010,56237.203125,5472,10277.26953125,Produto Interno Bruto per capita,2,7.3
3750,4534,SÃO PAULO,Inúbia Paulista,2010,51121.6015625,3841,13309.45019531,Produto Interno Bruto per capita,2,6.5
3751,452,RIO GRANDE DO SUL,São Miguel das Missões,2010,168247.109375,7656,21975.84960938,Produto Interno Bruto per capita,2,3.8
3752,4555,BAHIA,Macajuba,2010,36031.44140625,11517,3128.54003906,Produto Interno Bruto per capita,1,8.9
3753,5035,SÃO PAULO,Cajamar,2010,4134485,63675,64931.05078125,Produto Interno Bruto per capita,4,5.9
3754,5182,SANTA CATARINA,Balneário Arroio do Silva,2010,69070.9921875,8808,7841.85009766,Produto Interno Bruto per capita,1,6
3755,3733,MINAS GERAIS,Matias Barbosa,2010,503760.125,13872,36314.890625,Produto Interno Bruto per capita,3,6.1
3756,1706,RIO GRANDE DO NORTE,Lajes,2010,44814.03125,10865,4124.62011719,Produto Interno Bruto per capita,1,8.6
3757,1872,RIO GRANDE DO NORTE,Pedra Grande,2010,21086.859375,4027,5236.37011719,Produto Interno Bruto per capita,1,9.4
3758,241,BAHIA,Várzea Nova,2010,53921.52734375,14365,3753.66992188,Produto Interno Bruto per capita,1,10
3759,2968,PARANÁ,Nova Laranjeiras,2010,87150.453125,11577,7527.89990234,Produto Interno Bruto per capita,1,4.8
3760,484,RIO GRANDE DO SUL,São Borja,2010,1158438.625,63035,18377.69921875,Produto Interno Bruto per capita,2,4.7
3761,2387,PARÁ,Terra Alta,2010,27078.78710938,10580,2559.42993164,Produto Interno Bruto per capita,1,8.4
3762,2758,PARANÁ,Cafelândia,2010,439807.0625,14034,31338.6796875,Produto Interno Bruto per capita,3,3.5
3763,1690,RIO DE JANEIRO,Campos dos Goytacazes,2010,19581276,434008,45117.3203125,Produto Interno Bruto per capita,3,7.3
3764,3604,PERNAMBUCO,Santa Cruz da Baixa Verde,2010,36680.328125,12209,3004.37011719,Produto Interno Bruto per capita,1,9.1
3765,3551,PERNAMBUCO,Santa Cruz do Capibaribe,2010,408839.375,80330,5089.5,Produto Interno Bruto per capita,1,9.4
3766,1915,RIO GRANDE DO NORTE,Triunfo Potiguar,2010,15428.45019531,3327,4637.35009766,Produto Interno Bruto per capita,1,10
3767,2992,MINAS GERAIS,Brumadinho,2010,475015.625,34391,13812.20996094,Produto Interno Bruto per capita,2,6.5
3768,4444,BAHIA,Esplanada,2010,301334.8125,33115,9099.65039062,Produto Interno Bruto per capita,1,8.5
3769,2545,PERNAMBUCO,Canhotinho,2010,92529.078125,24847,3723.94995117,Produto Interno Bruto per capita,1,7.5
3770,4665,SÃO PAULO,Monções,2010,143834.265625,2129,67559.5390625,Produto Interno Bruto per capita,4,6
3771,2583,MINAS GERAIS,Mutum,2010,178215.953125,27123,6570.66015625,Produto Interno Bruto per capita,1,5.8
3772,2832,MINAS GERAIS,Rio Manso,2010,37097.17578125,5266,7044.66015625,Produto Interno Bruto per capita,1,5.6
3773,1088,PIAUÍ,Dirceu Arcoverde,2010,19998.32226562,6996,2858.54003906,Produto Interno Bruto per capita,1,5.5
3774,5431,SANTA CATARINA,Nova Erechim,2010,60672.01171875,4381,13848.90039062,Produto Interno Bruto per capita,2,6.8
3775,3666,MINAS GERAIS,Lagoa Formosa,2010,153542.96875,17134,8961.29980469,Produto Interno Bruto per capita,1,7
3776,4479,BAHIA,Ibotirama,2010,129069.2890625,26419,4885.47021484,Produto Interno Bruto per capita,1,9.1
3777,1468,MATO GROSSO DO SUL,Miranda,2010,223395.234375,24838,8994.08984375,Produto Interno Bruto per capita,1,4.3
3778,1035,GOIÁS,Goiandira,2010,47799.625,5081,9407.51953125,Produto Interno Bruto per capita,1,3.9
3779,2236,PARAÍBA,Nova Olinda,2010,22368.90820312,6455,3465.36010742,Produto Interno Bruto per capita,1,9.8
3780,2471,PARAÍBA,Diamante,2010,26172.796875,6751,3876.87988281,Produto Interno Bruto per capita,1,10.1
3781,3728,MINAS GERAIS,Martinho Campos,2010,142586.734375,12662,11261,Produto Interno Bruto per capita,2,4.9
3782,3857,PARANÁ,Nova Santa Rosa,2010,126507.46875,7965,15882.91992188,Produto Interno Bruto per capita,2,4.5
3783,767,GOIÁS,Amorinópolis,2010,37992.16796875,3484,10904.75976562,Produto Interno Bruto per capita,2,5.5
3784,2269,PARÁ,Irituia,2010,81347.4296875,30552,2662.59008789,Produto Interno Bruto per capita,1,6.4
3785,4182,SÃO PAULO,Álvares Florence,2010,56580.80859375,3876,14597.73046875,Produto Interno Bruto per capita,2,7.8
3786,2887,PARANÁ,Terra Boa,2010,135372.40625,15069,8983.5,Produto Interno Bruto per capita,1,3.4
3787,2996,MINAS GERAIS,Buritis,2010,429076.75,22465,19099.7890625,Produto Interno Bruto per capita,2,5.6
3788,5200,PIAUÍ,Lagoa do Sítio,2010,18909.66015625,5292,3573.25,Produto Interno Bruto per capita,1,5.6
3789,5239,PIAUÍ,Domingos Mourão,2010,14099.85058594,4447,3170.63989258,Produto Interno Bruto per capita,1,5.6
3790,1265,ESPIRITO SANTO,Muniz Freire,2010,136367.578125,18358,7428.24023438,Produto Interno Bruto per capita,1,6.6
3791,4284,SÃO PAULO,Dobrada,2010,67685.765625,8214,8240.29003906,Produto Interno Bruto per capita,1,7.1
3792,1922,RIO DE JANEIRO,Italva,2010,129764.2109375,14676,8841.9296875,Produto Interno Bruto per capita,1,9.2
3793,1757,RIO GRANDE DO NORTE,Jardim de Angicos,2010,12700.25195312,2598,4888.47021484,Produto Interno Bruto per capita,1,10.5
3794,2721,MINAS GERAIS,Pitangui,2010,199301.484375,26038,7654.25,Produto Interno Bruto per capita,1,5.3
3795,5482,SANTA CATARINA,Rancho Queimado,2010,38830.9453125,2893,13422.37988281,Produto Interno Bruto per capita,2,7.3
3796,918,GOIÁS,Bonfinópolis,2010,45527.7109375,7336,6206.06982422,Produto Interno Bruto per capita,1,4.6
3797,528,RIO GRANDE DO SUL,Jaboticaba,2010,45350.16015625,4204,10787.37988281,Produto Interno Bruto per capita,2,5.4
3798,3612,MINAS GERAIS,Jacuí,2010,59960.48828125,7426,8074.39990234,Produto Interno Bruto per capita,1,5.2
3799,2048,RIO DE JANEIRO,Arraial do Cabo,2010,308012.03125,26896,11451.95996094,Produto Interno Bruto per capita,2,9.2
3800,1476,MATO GROSSO DO SUL,Paranhos,2010,71293.5078125,11553,6171,Produto Interno Bruto per capita,1,4.6
3801,1879,RIO DE JANEIRO,São Francisco de Itabapoana,2010,425176.375,47832,8888.95019531,Produto Interno Bruto per capita,1,7.9
3802,4985,SANTA CATARINA,Tunápolis,2010,65162.640625,4775,13646.62988281,Produto Interno Bruto per capita,2,8.1
3803,2962,PARANÁ,Rancho Alegre D'Oeste,2010,56572.75390625,2976,19009.66015625,Produto Interno Bruto per capita,2,4.8
3804,1236,SERGIPE,Pirambu,2010,45362.34375,8608,5269.79003906,Produto Interno Bruto per capita,1,7.7
3805,2536,MARANHÃO,Vila Nova dos Martírios,2010,65729.953125,9185,7156.22998047,Produto Interno Bruto per capita,1,7.4
3806,2162,PARAÍBA,Zabelê,2010,9599.48144531,2101,4569.00976562,Produto Interno Bruto per capita,1,9.4
